total,bonds,angles,improper,dihe,vdw,elec,air,cdih,coup,rdcs,vean,dani,xpcs,rg,desolv,bsa,experiment_id,model_name,haddock_score,best_model
-323.563, 0, 0, 0, 0, -68.946, -254.617, 0, 0, 0, 0, 0, 0, 0, 0,-1.23185,2175.59,AVFluIgG01__EPI1381432,mdscoring_9.pdb,-121.1,False
-258, 0, 0, 0, 0, -85.7115, -172.288, 0, 0, 0, 0, 0, 0, 0, 0,-39.2261,2374.97,FLD194__EPI214889,mdscoring_6.pdb,-159.4,True
-246.016, 0, 0, 0, 0, -77.9167, -168.099, 0, 0, 0, 0, 0, 0, 0, 0,-29.1529,2131.32,FLD194__EPI214889,mdscoring_3.pdb,-140.69,False
-207.334, 0, 0, 0, 0, -74.7884, -132.545, 0, 0, 0, 0, 0, 0, 0, 0,-32.9515,2150.16,FLD194__EPI214889,mdscoring_7.pdb,-134.25,False
-171.889, 0, 0, 0, 0, -80.2512, -91.6383, 0, 0, 0, 0, 0, 0, 0, 0,-34.9206,2343.17,FLD194__EPI214889,mdscoring_5.pdb,-133.5,False
-164.869, 0, 0, 0, 0, -77.2158, -87.6532, 0, 0, 0, 0, 0, 0, 0, 0,-37.0728,2174.42,FLD194__EPI214889,mdscoring_4.pdb,-131.82,False
-189.104, 0, 0, 0, 0, -79.6659, -109.438, 0, 0, 0, 0, 0, 0, 0, 0,-29.1459,2088.41,FLD194__EPI214889,mdscoring_8.pdb,-130.7,False
-183.404, 0, 0, 0, 0, -75.2864, -108.117, 0, 0, 0, 0, 0, 0, 0, 0,-28.4781,2229.65,FLD194__EPI214889,mdscoring_2.pdb,-125.39,False
-156.063, 0, 0, 0, 0, -53.1339, -102.929, 0, 0, 0, 0, 0, 0, 0, 0,-31.0074,1985.84,FLD194__EPI214889,mdscoring_1.pdb,-104.73,False
-138.47, 0, 0, 0, 0, -62.7837, -75.6861, 0, 0, 0, 0, 0, 0, 0, 0,-21.5784,1840.77,FLD194__EPI214889,mdscoring_9.pdb,-99.5,False
-445.079, 0, 0, 0, 0, -73.9379, -371.141, 0, 0, 0, 0, 0, 0, 0, 0,-17.9921,2074.95,3C11__EPI2580113,mdscoring_3.pdb,-166.16,True
-452.215, 0, 0, 0, 0, -78.0874, -374.127, 0, 0, 0, 0, 0, 0, 0, 0,-4.22377,2163.31,3C11__EPI2580113,mdscoring_2.pdb,-157.14,False
-501.316, 0, 0, 0, 0, -65.2128, -436.103, 0, 0, 0, 0, 0, 0, 0, 0,0.285805,1948.58,3C11__EPI2580113,mdscoring_7.pdb,-152.15,False
-481.395, 0, 0, 0, 0, -67.4918, -413.904, 0, 0, 0, 0, 0, 0, 0, 0,1.56663,2100.56,3C11__EPI2580113,mdscoring_1.pdb,-148.71,False
-417.351, 0, 0, 0, 0, -72.994, -344.357, 0, 0, 0, 0, 0, 0, 0, 0,-6.03858,2040.31,3C11__EPI2580113,mdscoring_4.pdb,-147.9,False
-382.691, 0, 0, 0, 0, -76.8576, -305.833, 0, 0, 0, 0, 0, 0, 0, 0,-9.3646,2143.94,3C11__EPI2580113,mdscoring_9.pdb,-147.39,False
-431.539, 0, 0, 0, 0, -67.1895, -364.35, 0, 0, 0, 0, 0, 0, 0, 0,-7.22055,1919.97,3C11__EPI2580113,mdscoring_5.pdb,-147.28,False
-338.229, 0, 0, 0, 0, -79.4305, -258.799, 0, 0, 0, 0, 0, 0, 0, 0,-11.5911,2082.03,3C11__EPI2580113,mdscoring_10.pdb,-142.78,False
-425.268, 0, 0, 0, 0, -63.3783, -361.89, 0, 0, 0, 0, 0, 0, 0, 0,-3.13743,1815.78,3C11__EPI2580113,mdscoring_6.pdb,-138.89,False
-354.646, 0, 0, 0, 0, -68.4293, -286.216, 0, 0, 0, 0, 0, 0, 0, 0,-11.2779,1935.92,3C11__EPI2580113,mdscoring_8.pdb,-136.95,False
-452.925, 0, 0, 0, 0, -109.507, -343.418, 0, 0, 0, 0, 0, 0, 0, 0,1.65248,2358.29,FLD194__EPI235171,mdscoring_2.pdb,-176.54,True
-407.284, 0, 0, 0, 0, -77.1332, -330.151, 0, 0, 0, 0, 0, 0, 0, 0,2.95679,2213.24,FLD194__EPI235171,mdscoring_10.pdb,-140.21,False
-395.922, 0, 0, 0, 0, -78.8676, -317.054, 0, 0, 0, 0, 0, 0, 0, 0,3.45357,2168.37,FLD194__EPI235171,mdscoring_8.pdb,-138.82,False
-360.322, 0, 0, 0, 0, -83.8853, -276.436, 0, 0, 0, 0, 0, 0, 0, 0,3.50217,2252.91,FLD194__EPI235171,mdscoring_6.pdb,-135.67,False
-389.489, 0, 0, 0, 0, -78.6597, -310.83, 0, 0, 0, 0, 0, 0, 0, 0,9.72342,2325.42,FLD194__EPI235171,mdscoring_7.pdb,-131.1,False
-387.614, 0, 0, 0, 0, -77.4084, -310.206, 0, 0, 0, 0, 0, 0, 0, 0,9.34697,2214.6,FLD194__EPI235171,mdscoring_9.pdb,-130.1,False
-371.791, 0, 0, 0, 0, -73.4474, -298.344, 0, 0, 0, 0, 0, 0, 0, 0,7.74218,2323.54,FLD194__EPI235171,mdscoring_5.pdb,-125.37,False
-367.372, 0, 0, 0, 0, -70.3022, -297.069, 0, 0, 0, 0, 0, 0, 0, 0,5.96782,2046.82,FLD194__EPI235171,mdscoring_3.pdb,-123.75,False
-400.025, 0, 0, 0, 0, -67.1071, -332.918, 0, 0, 0, 0, 0, 0, 0, 0,10.394,2238.39,FLD194__EPI235171,mdscoring_1.pdb,-123.3,False
-383.036, 0, 0, 0, 0, -59.0595, -323.977, 0, 0, 0, 0, 0, 0, 0, 0,6.37488,2064.23,FLD194__EPI235171,mdscoring_4.pdb,-117.48,False
-258.561, 0, 0, 0, 0, -99.7784, -158.782, 0, 0, 0, 0, 0, 0, 0, 0,-40.8314,2355.77,65C6__EPI25011,mdscoring_6.pdb,-172.37,True
-216.886, 0, 0, 0, 0, -98.4243, -118.462, 0, 0, 0, 0, 0, 0, 0, 0,-43.8195,2272.65,65C6__EPI25011,mdscoring_4.pdb,-165.94,False
-235.698, 0, 0, 0, 0, -93.6531, -142.045, 0, 0, 0, 0, 0, 0, 0, 0,-41.0081,2193.24,65C6__EPI25011,mdscoring_2.pdb,-163.07,False
-252.888, 0, 0, 0, 0, -90.3791, -162.508, 0, 0, 0, 0, 0, 0, 0, 0,-32.3668,2234.13,65C6__EPI25011,mdscoring_8.pdb,-155.25,False
-229.566, 0, 0, 0, 0, -88.3371, -141.229, 0, 0, 0, 0, 0, 0, 0, 0,-38.0466,2103.14,65C6__EPI25011,mdscoring_1.pdb,-154.63,False
-236.315, 0, 0, 0, 0, -83.1557, -153.159, 0, 0, 0, 0, 0, 0, 0, 0,-40.6907,2188.43,65C6__EPI25011,mdscoring_10.pdb,-154.48,False
-207.095, 0, 0, 0, 0, -81.5622, -125.533, 0, 0, 0, 0, 0, 0, 0, 0,-47.6088,2080.95,65C6__EPI25011,mdscoring_7.pdb,-154.28,False
-213.351, 0, 0, 0, 0, -80.9116, -132.439, 0, 0, 0, 0, 0, 0, 0, 0,-43.351,2193.33,65C6__EPI25011,mdscoring_3.pdb,-150.75,False
-241.927, 0, 0, 0, 0, -85.3478, -156.579, 0, 0, 0, 0, 0, 0, 0, 0,-30.522,2154.39,65C6__EPI25011,mdscoring_5.pdb,-147.19,False
-204.972, 0, 0, 0, 0, -69.7595, -135.212, 0, 0, 0, 0, 0, 0, 0, 0,-39.4562,2026.84,65C6__EPI25011,mdscoring_9.pdb,-136.26,False
-432.653, 0, 0, 0, 0, -59.4211, -373.232, 0, 0, 0, 0, 0, 0, 0, 0,10.88,1756.21,FLD194__EPI235072,mdscoring_3.pdb,-123.19,True
-441.741, 0, 0, 0, 0, -55.7839, -385.958, 0, 0, 0, 0, 0, 0, 0, 0,16.4713,1660.87,FLD194__EPI235072,mdscoring_2.pdb,-116.5,False
-441.639, 0, 0, 0, 0, -61.6822, -379.957, 0, 0, 0, 0, 0, 0, 0, 0,21.7707,1668.11,FLD194__EPI235072,mdscoring_1.pdb,-115.9,False
-385.277, 0, 0, 0, 0, -51.5547, -333.722, 0, 0, 0, 0, 0, 0, 0, 0,13.4304,1646.66,FLD194__EPI235072,mdscoring_7.pdb,-104.87,False
-356.375, 0, 0, 0, 0, -59.7619, -296.613, 0, 0, 0, 0, 0, 0, 0, 0,14.4411,1677.68,FLD194__EPI235072,mdscoring_6.pdb,-104.64,False
-332.265, 0, 0, 0, 0, -49.8922, -282.373, 0, 0, 0, 0, 0, 0, 0, 0,13.5396,1642.08,FLD194__EPI235072,mdscoring_5.pdb,-92.83,False
-319.826, 0, 0, 0, 0, -47.003, -272.823, 0, 0, 0, 0, 0, 0, 0, 0,9.71814,1642.76,FLD194__EPI235072,mdscoring_9.pdb,-91.85,False
-306.036, 0, 0, 0, 0, -55.0362, -251, 0, 0, 0, 0, 0, 0, 0, 0,13.4311,1682.86,FLD194__EPI235072,mdscoring_4.pdb,-91.81,False
-274.586, 0, 0, 0, 0, -54.3314, -220.254, 0, 0, 0, 0, 0, 0, 0, 0,9.53172,1682.81,FLD194__EPI235072,mdscoring_8.pdb,-88.85,False
-283.671, 0, 0, 0, 0, -52.3889, -231.282, 0, 0, 0, 0, 0, 0, 0, 0,10.9336,1637.43,FLD194__EPI235072,mdscoring_10.pdb,-87.71,False
-495.252, 0, 0, 0, 0, -82.2505, -413.001, 0, 0, 0, 0, 0, 0, 0, 0,3.58126,2514.88,3C11__EPI533388,mdscoring_1.pdb,-161.27,True
-448.094, 0, 0, 0, 0, -95.2099, -352.884, 0, 0, 0, 0, 0, 0, 0, 0,4.84228,2498.6,3C11__EPI533388,mdscoring_8.pdb,-160.94,False
-494.267, 0, 0, 0, 0, -79.0365, -415.23, 0, 0, 0, 0, 0, 0, 0, 0,4.1759,2450.83,3C11__EPI533388,mdscoring_9.pdb,-157.91,False
-511.616, 0, 0, 0, 0, -69.5806, -442.035, 0, 0, 0, 0, 0, 0, 0, 0,6.12685,2298.47,3C11__EPI533388,mdscoring_3.pdb,-151.86,False
-496.72, 0, 0, 0, 0, -73.7039, -423.016, 0, 0, 0, 0, 0, 0, 0, 0,10.3638,2306.32,3C11__EPI533388,mdscoring_6.pdb,-147.94,False
-409.152, 0, 0, 0, 0, -85.2008, -323.951, 0, 0, 0, 0, 0, 0, 0, 0,2.09454,2310.5,3C11__EPI533388,mdscoring_5.pdb,-147.9,False
-371.183, 0, 0, 0, 0, -84.3423, -286.841, 0, 0, 0, 0, 0, 0, 0, 0,-3.84316,2460.19,3C11__EPI533388,mdscoring_7.pdb,-145.55,False
-425.432, 0, 0, 0, 0, -81.692, -343.74, 0, 0, 0, 0, 0, 0, 0, 0,5.33644,2529.7,3C11__EPI533388,mdscoring_2.pdb,-145.1,False
-474.852, 0, 0, 0, 0, -71.2674, -403.585, 0, 0, 0, 0, 0, 0, 0, 0,12.8496,2268.45,3C11__EPI533388,mdscoring_4.pdb,-139.13,False
-363.16, 0, 0, 0, 0, -75.0627, -288.098, 0, 0, 0, 0, 0, 0, 0, 0,2.09201,2239.34,3C11__EPI533388,mdscoring_10.pdb,-130.59,False
-454.022, 0, 0, 0, 0, -75.5311, -378.491, 0, 0, 0, 0, 0, 0, 0, 0,10.2215,2331.76,FLD194__EPI940674,mdscoring_1.pdb,-141.01,True
-435.464, 0, 0, 0, 0, -66.0002, -369.464, 0, 0, 0, 0, 0, 0, 0, 0,10.2005,2311.5,FLD194__EPI940674,mdscoring_8.pdb,-129.69,False
-429.988, 0, 0, 0, 0, -71.1133, -358.875, 0, 0, 0, 0, 0, 0, 0, 0,15.8847,2090.64,FLD194__EPI940674,mdscoring_7.pdb,-127.0,False
-368.441, 0, 0, 0, 0, -72.9703, -295.471, 0, 0, 0, 0, 0, 0, 0, 0,8.38269,2101.16,FLD194__EPI940674,mdscoring_2.pdb,-123.68,False
-390.118, 0, 0, 0, 0, -65.5094, -324.608, 0, 0, 0, 0, 0, 0, 0, 0,8.96039,2146.77,FLD194__EPI940674,mdscoring_4.pdb,-121.47,False
-437.045, 0, 0, 0, 0, -63.7589, -373.286, 0, 0, 0, 0, 0, 0, 0, 0,17.0793,2023.74,FLD194__EPI940674,mdscoring_10.pdb,-121.34,False
-408.764, 0, 0, 0, 0, -65.0982, -343.665, 0, 0, 0, 0, 0, 0, 0, 0,13.1399,2025.89,FLD194__EPI940674,mdscoring_3.pdb,-120.69,False
-383.612, 0, 0, 0, 0, -60.2667, -323.345, 0, 0, 0, 0, 0, 0, 0, 0,7.15518,2185.76,FLD194__EPI940674,mdscoring_9.pdb,-117.78,False
-363.604, 0, 0, 0, 0, -61.2064, -302.398, 0, 0, 0, 0, 0, 0, 0, 0,6.30497,1976.4,FLD194__EPI940674,mdscoring_5.pdb,-115.38,False
-392.954, 0, 0, 0, 0, -53.5592, -339.395, 0, 0, 0, 0, 0, 0, 0, 0,7.57191,2003.93,FLD194__EPI940674,mdscoring_6.pdb,-113.87,False
-531.958, 0, 0, 0, 0, -79.4875, -452.471, 0, 0, 0, 0, 0, 0, 0, 0,-8.38254,1839.9,3C11__EPI107843,mdscoring_9.pdb,-178.36,True
-506.398, 0, 0, 0, 0, -69.6696, -436.728, 0, 0, 0, 0, 0, 0, 0, 0,-7.09123,1745.69,3C11__EPI107843,mdscoring_7.pdb,-164.11,False
-424.759, 0, 0, 0, 0, -73.9276, -350.831, 0, 0, 0, 0, 0, 0, 0, 0,-15.7545,1754.7,3C11__EPI107843,mdscoring_5.pdb,-159.85,False
-437.456, 0, 0, 0, 0, -67.2274, -370.229, 0, 0, 0, 0, 0, 0, 0, 0,-14.0982,1878.16,3C11__EPI107843,mdscoring_3.pdb,-155.37,False
-445.906, 0, 0, 0, 0, -75.5938, -370.312, 0, 0, 0, 0, 0, 0, 0, 0,-5.64755,1688.81,3C11__EPI107843,mdscoring_1.pdb,-155.3,False
-420.97, 0, 0, 0, 0, -65.3469, -355.623, 0, 0, 0, 0, 0, 0, 0, 0,-16.5639,1778.76,3C11__EPI107843,mdscoring_2.pdb,-153.04,False
-411.838, 0, 0, 0, 0, -65.5341, -346.304, 0, 0, 0, 0, 0, 0, 0, 0,-15.5328,1888.91,3C11__EPI107843,mdscoring_8.pdb,-150.33,False
-422.285, 0, 0, 0, 0, -65.6305, -356.654, 0, 0, 0, 0, 0, 0, 0, 0,-12.7158,1884.89,3C11__EPI107843,mdscoring_6.pdb,-149.68,False
-399.32, 0, 0, 0, 0, -70.5256, -328.795, 0, 0, 0, 0, 0, 0, 0, 0,-11.1016,1802.46,3C11__EPI107843,mdscoring_4.pdb,-147.39,False
-340.93, 0, 0, 0, 0, -60.2396, -280.69, 0, 0, 0, 0, 0, 0, 0, 0,-17.1478,1727.32,3C11__EPI107843,mdscoring_10.pdb,-133.53,False
-332.678, 0, 0, 0, 0, -73.1971, -259.481, 0, 0, 0, 0, 0, 0, 0, 0,-8.83287,1868.77,65C6__EPI234497,mdscoring_2.pdb,-133.93,True
-318.179, 0, 0, 0, 0, -69.8378, -248.341, 0, 0, 0, 0, 0, 0, 0, 0,-11.7498,1765.11,65C6__EPI234497,mdscoring_9.pdb,-131.26,False
-363.11, 0, 0, 0, 0, -62.414, -300.696, 0, 0, 0, 0, 0, 0, 0, 0,-4.3135,1829.97,65C6__EPI234497,mdscoring_7.pdb,-126.87,False
-282.108, 0, 0, 0, 0, -79.0195, -203.088, 0, 0, 0, 0, 0, 0, 0, 0,-6.58802,1755.56,65C6__EPI234497,mdscoring_4.pdb,-126.23,False
-320.424, 0, 0, 0, 0, -66.6458, -253.778, 0, 0, 0, 0, 0, 0, 0, 0,-6.58322,1808.84,65C6__EPI234497,mdscoring_3.pdb,-123.98,False
-318.92, 0, 0, 0, 0, -69.2497, -249.67, 0, 0, 0, 0, 0, 0, 0, 0,-1.80527,1798.58,65C6__EPI234497,mdscoring_6.pdb,-120.99,False
-307.093, 0, 0, 0, 0, -67.199, -239.894, 0, 0, 0, 0, 0, 0, 0, 0,-2.83376,1799.87,65C6__EPI234497,mdscoring_5.pdb,-118.01,False
-298.969, 0, 0, 0, 0, -62.2596, -236.709, 0, 0, 0, 0, 0, 0, 0, 0,-6.15615,1669.48,65C6__EPI234497,mdscoring_1.pdb,-115.76,False
-239.177, 0, 0, 0, 0, -79.0984, -160.078, 0, 0, 0, 0, 0, 0, 0, 0,-4.54805,1790.46,65C6__EPI234497,mdscoring_10.pdb,-115.66,False
-248.113, 0, 0, 0, 0, -70.8535, -177.259, 0, 0, 0, 0, 0, 0, 0, 0,-6.49914,1796.72,65C6__EPI234497,mdscoring_8.pdb,-112.8,False
-250.002, 0, 0, 0, 0, -60.8808, -189.121, 0, 0, 0, 0, 0, 0, 0, 0,3.95649,1776.52,65C6__EPI2467482,mdscoring_1.pdb,-94.75,True
-242.2, 0, 0, 0, 0, -56.588, -185.612, 0, 0, 0, 0, 0, 0, 0, 0,2.28538,1742.97,65C6__EPI2467482,mdscoring_4.pdb,-91.43,False
-223.593, 0, 0, 0, 0, -64.7674, -158.826, 0, 0, 0, 0, 0, 0, 0, 0,6.56212,1751.94,65C6__EPI2467482,mdscoring_6.pdb,-89.97,False
-227.713, 0, 0, 0, 0, -45.9141, -181.799, 0, 0, 0, 0, 0, 0, 0, 0,-3.44708,1608.35,65C6__EPI2467482,mdscoring_7.pdb,-85.72,False
-218.91, 0, 0, 0, 0, -55.4261, -163.484, 0, 0, 0, 0, 0, 0, 0, 0,3.97165,1749.96,65C6__EPI2467482,mdscoring_3.pdb,-84.15,False
-189.195, 0, 0, 0, 0, -60.5788, -128.617, 0, 0, 0, 0, 0, 0, 0, 0,2.16871,1654.03,65C6__EPI2467482,mdscoring_5.pdb,-84.13,False
-183.777, 0, 0, 0, 0, -55.7415, -128.036, 0, 0, 0, 0, 0, 0, 0, 0,0.849847,1672.94,65C6__EPI2467482,mdscoring_8.pdb,-80.5,False
-187.447, 0, 0, 0, 0, -56.3706, -131.077, 0, 0, 0, 0, 0, 0, 0, 0,5.00312,1598.88,65C6__EPI2467482,mdscoring_2.pdb,-77.58,False
-379.907, 0, 0, 0, 0, -96.4303, -283.476, 0, 0, 0, 0, 0, 0, 0, 0,-14.3466,2552.8,H5.3__EPI318210,mdscoring_1.pdb,-167.47,True
-304.674, 0, 0, 0, 0, -95.5696, -209.104, 0, 0, 0, 0, 0, 0, 0, 0,-22.6619,2656.25,H5.3__EPI318210,mdscoring_6.pdb,-160.05,False
-492.196, 0, 0, 0, 0, -72.0859, -420.11, 0, 0, 0, 0, 0, 0, 0, 0,-1.38298,2256.05,H5.3__EPI318210,mdscoring_3.pdb,-157.49,False
-442.27, 0, 0, 0, 0, -81.1014, -361.168, 0, 0, 0, 0, 0, 0, 0, 0,-2.9891,2388.78,H5.3__EPI318210,mdscoring_8.pdb,-156.32,False
-354.47, 0, 0, 0, 0, -84.3085, -270.162, 0, 0, 0, 0, 0, 0, 0, 0,-17.2891,2468.96,H5.3__EPI318210,mdscoring_4.pdb,-155.63,False
-284.603, 0, 0, 0, 0, -82.3866, -202.217, 0, 0, 0, 0, 0, 0, 0, 0,-26.3663,2643.15,H5.3__EPI318210,mdscoring_10.pdb,-149.2,False
-368.758, 0, 0, 0, 0, -76.6379, -292.12, 0, 0, 0, 0, 0, 0, 0, 0,-8.59373,2403.98,H5.3__EPI318210,mdscoring_7.pdb,-143.66,False
-401.129, 0, 0, 0, 0, -73.3016, -327.827, 0, 0, 0, 0, 0, 0, 0, 0,-4.29088,2244.76,H5.3__EPI318210,mdscoring_2.pdb,-143.16,False
-286.138, 0, 0, 0, 0, -76.035, -210.103, 0, 0, 0, 0, 0, 0, 0, 0,-15.0499,2231.87,H5.3__EPI318210,mdscoring_9.pdb,-133.11,False
-321.961, 0, 0, 0, 0, -71.598, -250.363, 0, 0, 0, 0, 0, 0, 0, 0,-9.04785,2318.57,H5.3__EPI318210,mdscoring_5.pdb,-130.72,False
-425.883, 0, 0, 0, 0, -81.6069, -344.276, 0, 0, 0, 0, 0, 0, 0, 0,-8.44345,2138.95,12H5__EPI371190,mdscoring_2.pdb,-158.91,True
-413.456, 0, 0, 0, 0, -77.047, -336.409, 0, 0, 0, 0, 0, 0, 0, 0,-7.51555,1958.79,12H5__EPI371190,mdscoring_5.pdb,-151.84,False
-449.313, 0, 0, 0, 0, -66.339, -382.974, 0, 0, 0, 0, 0, 0, 0, 0,2.55332,2084.17,12H5__EPI371190,mdscoring_4.pdb,-140.38,False
-379.405, 0, 0, 0, 0, -76.4338, -302.971, 0, 0, 0, 0, 0, 0, 0, 0,-1.92019,2063.67,12H5__EPI371190,mdscoring_1.pdb,-138.95,False
-411.991, 0, 0, 0, 0, -69.1562, -342.835, 0, 0, 0, 0, 0, 0, 0, 0,-0.807338,1954.27,12H5__EPI371190,mdscoring_3.pdb,-138.53,False
-277.307, 0, 0, 0, 0, -55.5746, -221.732, 0, 0, 0, 0, 0, 0, 0, 0,-0.859996,1663.57,12H5__EPI371190,mdscoring_9.pdb,-100.78,False
-260.686, 0, 0, 0, 0, -55.9121, -204.774, 0, 0, 0, 0, 0, 0, 0, 0,2.92963,1668.27,12H5__EPI371190,mdscoring_8.pdb,-93.94,False
-305.418, 0, 0, 0, 0, -47.3465, -258.071, 0, 0, 0, 0, 0, 0, 0, 0,6.85604,1586.99,12H5__EPI371190,mdscoring_6.pdb,-92.1,False
-202.376, 0, 0, 0, 0, -55.673, -146.703, 0, 0, 0, 0, 0, 0, 0, 0,0.439137,1613.62,12H5__EPI371190,mdscoring_7.pdb,-84.57,False
-185.484, 0, 0, 0, 0, -44.3145, -141.17, 0, 0, 0, 0, 0, 0, 0, 0,-0.955758,1438.6,12H5__EPI371190,mdscoring_10.pdb,-73.5,False
-432.8, 0, 0, 0, 0, -71.8686, -360.932, 0, 0, 0, 0, 0, 0, 0, 0,-7.40604,2132.38,AVFluIgG03__EPI359214,mdscoring_4.pdb,-151.46,True
-430.427, 0, 0, 0, 0, -64.8978, -365.529, 0, 0, 0, 0, 0, 0, 0, 0,0.919688,2075.83,AVFluIgG03__EPI359214,mdscoring_3.pdb,-137.08,False
-394.111, 0, 0, 0, 0, -66.9586, -327.152, 0, 0, 0, 0, 0, 0, 0, 0,-3.48344,1894.99,AVFluIgG03__EPI359214,mdscoring_8.pdb,-135.87,False
-437.587, 0, 0, 0, 0, -60.514, -377.073, 0, 0, 0, 0, 0, 0, 0, 0,2.42871,2032.7,AVFluIgG03__EPI359214,mdscoring_6.pdb,-133.5,False
-389.637, 0, 0, 0, 0, -59.1518, -330.485, 0, 0, 0, 0, 0, 0, 0, 0,-3.90584,1963.33,AVFluIgG03__EPI359214,mdscoring_5.pdb,-129.15,False
-384.22, 0, 0, 0, 0, -59.9616, -324.258, 0, 0, 0, 0, 0, 0, 0, 0,-2.39706,1869.14,AVFluIgG03__EPI359214,mdscoring_7.pdb,-127.21,False
-329.042, 0, 0, 0, 0, -68.6149, -260.427, 0, 0, 0, 0, 0, 0, 0, 0,-1.5616,1992.3,AVFluIgG03__EPI359214,mdscoring_1.pdb,-122.26,False
-373.04, 0, 0, 0, 0, -56.7074, -316.332, 0, 0, 0, 0, 0, 0, 0, 0,8.46631,1898.86,AVFluIgG03__EPI359214,mdscoring_2.pdb,-111.51,False
-537.067, 0, 0, 0, 0, -66.5513, -470.516, 0, 0, 0, 0, 0, 0, 0, 0,13.5423,2065.15,H5.3__EPI101843,mdscoring_6.pdb,-147.11,True
-512.083, 0, 0, 0, 0, -65.6116, -446.471, 0, 0, 0, 0, 0, 0, 0, 0,14.0644,1919.68,H5.3__EPI101843,mdscoring_3.pdb,-140.84,False
-511.265, 0, 0, 0, 0, -56.9319, -454.334, 0, 0, 0, 0, 0, 0, 0, 0,11.5789,1946.45,H5.3__EPI101843,mdscoring_7.pdb,-136.22,False
-519.799, 0, 0, 0, 0, -61.452, -458.347, 0, 0, 0, 0, 0, 0, 0, 0,18.3796,1712.15,H5.3__EPI101843,mdscoring_10.pdb,-134.74,False
-467.935, 0, 0, 0, 0, -64.6958, -403.239, 0, 0, 0, 0, 0, 0, 0, 0,19.6749,1750.83,H5.3__EPI101843,mdscoring_9.pdb,-125.67,False
-523.716, 0, 0, 0, 0, -47.7127, -476.003, 0, 0, 0, 0, 0, 0, 0, 0,18.2939,1805.91,H5.3__EPI101843,mdscoring_2.pdb,-124.62,False
-442.306, 0, 0, 0, 0, -70.4689, -371.837, 0, 0, 0, 0, 0, 0, 0, 0,20.3264,2212.98,H5.3__EPI101843,mdscoring_4.pdb,-124.51,False
-398.595, 0, 0, 0, 0, -68.9142, -329.681, 0, 0, 0, 0, 0, 0, 0, 0,11.782,1820.4,H5.3__EPI101843,mdscoring_8.pdb,-123.07,False
-442.019, 0, 0, 0, 0, -61.87, -380.149, 0, 0, 0, 0, 0, 0, 0, 0,16.1179,1865.21,H5.3__EPI101843,mdscoring_5.pdb,-121.78,False
-438.676, 0, 0, 0, 0, -61.0688, -377.607, 0, 0, 0, 0, 0, 0, 0, 0,15.9277,1738.53,H5.3__EPI101843,mdscoring_1.pdb,-120.66,False
-266.278, 0, 0, 0, 0, -102.655, -163.623, 0, 0, 0, 0, 0, 0, 0, 0,-48.4066,2793.57,3C11__EPI2580054,mdscoring_3.pdb,-183.79,True
-271.124, 0, 0, 0, 0, -99.192, -171.932, 0, 0, 0, 0, 0, 0, 0, 0,-34.2518,2318.5,3C11__EPI2580054,mdscoring_5.pdb,-167.83,False
-177.426, 0, 0, 0, 0, -97.9372, -79.489, 0, 0, 0, 0, 0, 0, 0, 0,-51.1723,2433.89,3C11__EPI2580054,mdscoring_6.pdb,-165.01,False
-264.591, 0, 0, 0, 0, -95.8945, -168.697, 0, 0, 0, 0, 0, 0, 0, 0,-33.8402,2419.53,3C11__EPI2580054,mdscoring_4.pdb,-163.47,False
-191.511, 0, 0, 0, 0, -92.0271, -99.4839, 0, 0, 0, 0, 0, 0, 0, 0,-48.0029,2464.81,3C11__EPI2580054,mdscoring_1.pdb,-159.93,False
-214.89, 0, 0, 0, 0, -84.6956, -130.195, 0, 0, 0, 0, 0, 0, 0, 0,-28.2147,2245.43,3C11__EPI2580054,mdscoring_2.pdb,-138.95,False
-189.286, 0, 0, 0, 0, -72.3742, -116.911, 0, 0, 0, 0, 0, 0, 0, 0,-41.085,2228.27,3C11__EPI2580054,mdscoring_7.pdb,-136.84,False
-122.629, 0, 0, 0, 0, -64.1194, -58.5093, 0, 0, 0, 0, 0, 0, 0, 0,-35.7484,1953.13,3C11__EPI2580054,mdscoring_8.pdb,-111.57,False
-363.141, 0, 0, 0, 0, -85.7443, -277.396, 0, 0, 0, 0, 0, 0, 0, 0,-4.10371,2185.5,H5.3__EPI2300436,mdscoring_1.pdb,-145.33,True
-294.166, 0, 0, 0, 0, -77.2645, -216.902, 0, 0, 0, 0, 0, 0, 0, 0,-0.184162,1998.95,H5.3__EPI2300436,mdscoring_8.pdb,-120.83,False
-293.888, 0, 0, 0, 0, -73.256, -220.632, 0, 0, 0, 0, 0, 0, 0, 0,-2.2982,1861.87,H5.3__EPI2300436,mdscoring_4.pdb,-119.68,False
-269.386, 0, 0, 0, 0, -81.4148, -187.972, 0, 0, 0, 0, 0, 0, 0, 0,-0.544131,2031.29,H5.3__EPI2300436,mdscoring_10.pdb,-119.55,False
-269.187, 0, 0, 0, 0, -77.5011, -191.686, 0, 0, 0, 0, 0, 0, 0, 0,-2.66757,1961.86,H5.3__EPI2300436,mdscoring_9.pdb,-118.51,False
-274.029, 0, 0, 0, 0, -72.3712, -201.658, 0, 0, 0, 0, 0, 0, 0, 0,-4.11379,1940.34,H5.3__EPI2300436,mdscoring_6.pdb,-116.82,False
