experiment_id,model_name,bsa_best,bsa_max,bsa_mean,bsa_min,bsa_std,desolv_best,desolv_max,desolv_mean,desolv_min,desolv_std,elec_best,elec_max,elec_mean,elec_min,elec_std,haddock_score_best,haddock_score_max,haddock_score_mean,haddock_score_min,haddock_score_std,total_best,total_max,total_mean,total_min,total_std,vdw_best,vdw_max,vdw_mean,vdw_min,vdw_std
100F4__EPI257053,mdscoring_8.pdb,2366.81,2732.07,2441.9799999999996,2274.17,136.87407903292396,-2.03018,3.903,-0.9060449,-7.4699,3.8066368383614324,-250.655,-104.338,-229.5079,-313.757,61.72765887068419,-147.68,-109.14,-134.05300000000003,-147.68,11.811994892198923,-346.174,-185.144,-316.754,-393.841,60.97447483259788,-95.5188,-69.5128,-87.24600000000001,-95.5188,8.333482467198882
100F4__EPI257054,mdscoring_8.pdb,2274.08,2274.08,2061.6077777777773,1699.78,177.0085182821565,-4.01576,7.8146,2.9484666666666666,-4.01576,3.822897431373225,-147.577,-137.584,-180.87933333333334,-237.722,36.49484989008724,-121.97,-79.92,-104.48333333333335,-121.97,13.560170537275704,-236.013,-214.183,-252.13400000000001,-310.317,35.95577449103274,-88.4363,-54.5282,-71.25458888888889,-88.4363,10.706604207969542
100F4__EPI257055,mdscoring_1.pdb,2555.48,2555.48,2276.8550000000005,1976.64,190.28363199591163,6.72071,6.72071,2.0381286000000003,-0.572418,1.9427531665379876,-294.574,-156.254,-214.0109,-294.574,47.276631202717674,-136.97,-88.73,-118.761,-136.97,16.822939002049168,-379.353,-214.836,-292.006,-379.353,53.64756659491229,-84.7787,-58.5821,-77.99520999999999,-97.0578,11.34910698948503
100F4__EPI257056,mdscoring_4.pdb,1694.39,1758.8,1578.243,1326.62,157.63828152168858,-8.76822,2.98587,-3.5081289999999994,-8.76822,4.1487449203730415,-159.689,-76.0008,-119.24536,-181.774,37.6901971046466,-100.81,-63.77,-79.50900000000001,-100.81,11.318625210981532,-219.792,-123.11,-171.397,-234.963,40.4983611410525,-60.103,-44.019,-52.15147,-62.5199,6.858171630341593
100F4__EPI257058,mdscoring_7.pdb,2229.58,2306.52,2183.786,1984.8,103.75651906694299,-1.80322,10.6158,3.3238073999999997,-1.80322,3.9587004857532673,-198.148,-177.265,-214.04449999999997,-256.509,24.21421172346705,-130.57,-110.78,-120.272,-130.57,6.798285404750558,-287.288,-260.856,-294.83080000000007,-339.364,25.526340551586244,-89.141,-71.6453,-80.78652000000001,-89.141,6.379099754110216
100F4__EPI257059,mdscoring_2.pdb,1925.12,2225.35,2044.15,1925.12,92.26784019003223,-4.15524,2.02594,-3.602728999999999,-11.1962,3.5930255985557165,-202.297,-117.408,-169.5943,-216.922,30.002548103082475,-114.37,-100.07,-108.399,-114.37,5.581697173202196,-272.051,-188.506,-240.47110000000004,-287.878,30.03889589053204,-69.7542,-67.2776,-70.87694,-75.0249,1.9797796051300494
100F4__EPI2573872,mdscoring_3.pdb,1761.56,1813.64,1692.634,1481.23,89.25868687260761,-4.71666,1.78294,-3.5473884999999994,-8.77095,3.150901992038726,-162.604,-77.9042,-128.18782000000002,-162.604,26.588158855893397,-112.15,-71.58,-93.96600000000001,-112.15,11.608863663406323,-237.517,-140.073,-192.9694,-237.517,30.131613598419246,-74.9128,-44.1785,-64.7816,-74.9128,8.458201374208741
100F4__EPI2574086,mdscoring_3.pdb,2074.56,2074.56,1731.29875,1609.81,176.80070462347467,13.8864,13.8864,7.09703625,1.33946,4.44679628214335,-378.091,-230.693,-319.372,-433.804,67.16363516282983,-141.1,-101.59,-118.77625,-141.1,14.118073459728336,-457.455,-288.887,-381.37075,-495.293,68.63219692108281,-79.3648,-41.2627,-61.998887499999995,-79.3648,10.937408420441095
100F4__EPI2580054,mdscoring_2.pdb,2165.47,2165.47,1950.5460000000003,1718.24,133.53133266931934,-20.1643,-9.30708,-21.620358000000003,-30.2665,5.75848492820001,-156.027,-86.0229,-131.25607,-168.31,27.70746659095702,-143.1,-114.34,-125.21799999999999,-143.1,9.818286566968366,-247.755,-160.593,-208.6018,-247.755,31.22110609756732,-91.728,-65.8492,-77.34568999999999,-91.728,6.534495220911178
100F4__EPI2580066,mdscoring_2.pdb,2617.27,2617.27,2296.0588888888888,1943.02,195.43247864956106,9.26628,9.26628,3.6434917777777778,-2.30074,4.250324543312098,-291.891,-139.228,-234.72322222222223,-342.197,66.63728546725505,-144.75,-117.9,-131.42000000000002,-144.75,8.706546387632692,-387.53,-234.787,-322.8408888888889,-420.101,63.628381971892956,-95.6387,-77.9041,-88.11777777777777,-95.6387,6.7479788897820665
100F4__EPI2580084,mdscoring_9.pdb,1615.78,1685.32,1540.786,1429.63,84.30194464608215,-1.27408,5.0161,0.7689632999999998,-5.25322,3.169733525698267,-268.338,-131.604,-218.24179999999996,-268.338,37.872114469619966,-111.41,-87.85,-98.09400000000001,-111.41,7.463980469189641,-324.805,-187.878,-273.4546,-324.805,38.739523484707746,-56.4667,-49.3029,-55.212700000000005,-59.8259,3.3841300520058173
100F4__EPI2580091,mdscoring_4.pdb,2463.35,2463.35,2046.316,1735.59,234.7509351158749,10.9967,10.9967,4.736956999999999,-1.10919,3.2949453015289616,-187.222,-89.2254,-147.13854,-203.217,35.68488959060653,-131.81,-68.46,-101.99800000000002,-131.81,21.031525437357658,-292.586,-145.943,-224.44640000000004,-292.586,48.94033236321781,-105.364,-56.7177,-77.30769000000001,-105.364,16.531198529813587
100F4__EPI2580092,mdscoring_6.pdb,1973.46,1985.23,1887.904,1737.64,84.6650456800207,4.24965,4.24965,0.6854169999999999,-4.13611,3.102890174287514,-97.9559,-65.6473,-100.43114999999999,-163.205,28.483229440311792,-98.64,-75.85,-88.843,-98.64,7.565441971373661,-181.255,-134.633,-169.8739,-227.072,26.57572391592665,-83.2989,-58.2682,-69.44259,-83.2989,7.483154316559594
100F4__EPI2580113,mdscoring_4.pdb,2224.36,2234.09,2085.2930000000006,1894.97,115.92173787613,13.1365,21.8506,17.069850000000002,11.3031,3.3669747985229845,-200.841,-150.88,-178.27890000000002,-208.276,20.21613546128165,-104.84,-75.59,-88.457,-104.84,11.404328661618901,-278.647,-220.155,-248.15060000000003,-283.581,23.740980884912425,-77.806,-59.804,-69.8715,-80.9872,6.992157584990006
100F4__EPI2580115,mdscoring_1.pdb,3334.57,3334.57,2678.0910000000003,2190.35,319.3157596225612,-11.191,-11.191,-18.366970000000002,-24.1768,4.39034263002331,-365.988,-154.864,-231.23809999999997,-365.988,60.99457193235404,-214.83,-131.12,-160.07399999999998,-214.83,26.31658463149552,-496.434,-234.578,-326.6967,-496.434,75.77261757690276,-130.446,-76.2413,-95.45854,-130.446,18.115757463796843
100F4__EPI2580134,mdscoring_6.pdb,2186.34,2186.34,1953.6169999999997,1719.26,145.96217813377405,-10.2638,-4.50017,-8.628796999999999,-11.7161,2.3131832191066644,-253.176,-65.5326,-170.6439,-267.899,69.44467290634242,-133.94,-81.68,-108.50999999999999,-133.94,17.02087868211013,-326.215,-132.541,-236.39450000000002,-337.219,72.10200528918888,-73.0389,-51.9667,-65.75053,-73.0389,6.0355440460013385
100F4__EPI2580187,mdscoring_6.pdb,2357.1,2384.81,2242.0060000000003,2075.98,106.65779569362097,-4.80669,4.00076,0.07410100000000006,-4.80669,2.8582088233316876,-264.693,-189.564,-269.61199999999997,-352.052,47.19346023197141,-154.13,-115.72,-135.98200000000003,-154.13,13.951334304964837,-361.074,-271.174,-351.74649999999997,-434.904,48.86423460580462,-96.3816,-76.5566,-82.13453,-96.3816,6.364742123963519
100F4__EPI2584443,mdscoring_1.pdb,3038.63,3038.63,2542.1789999999996,1957.05,413.6342295488182,-40.4781,-26.2569,-36.63253999999999,-45.3574,6.303977949446772,-177.289,-68.287,-138.98504,-187.886,40.879913370401795,-196.06,-104.07,-157.334,-196.06,34.782857591379994,-297.41,-127.361,-231.8913,-299.229,61.38782888063219,-120.12,-59.0737,-92.90630999999999,-120.12,21.741617545438313
100F4__EPI259006,mdscoring_8.pdb,2571.19,2571.19,2362.126,2285.74,84.95687366082997,-28.1926,-11.3955,-19.7545,-28.1926,4.829156847732323,-254.31,-192.525,-219.2521,-266.928,25.840800595827787,-181.96,-142.34,-155.89,-181.96,11.730914523410156,-357.218,-282.607,-311.5361,-357.218,26.801917868565525,-102.908,-82.917,-92.2838,-102.908,6.341402975157261
100F4__EPI275758,mdscoring_4.pdb,2301.59,2316.15,2177.8419999999996,2041.35,92.21239694916899,-15.2277,-9.26577,-16.702706999999997,-23.4764,4.858977309914894,-240.71,-132.063,-181.82480000000004,-240.71,43.446301338037465,-150.23,-128.78,-137.96800000000002,-150.23,7.619051851189296,-327.57,-221.868,-266.725,-327.57,38.266200653376146,-86.8595,-71.7333,-84.90007,-102.036,9.046950606702305
100F4__EPI275782,mdscoring_1.pdb,2371.03,2371.03,2071.185,1879.34,138.00569885575962,-4.62558,5.9917,-3.5942107,-10.2865,4.277394535913241,-354.087,-215.355,-252.4759,-354.087,40.12204184582058,-153.53,-102.51,-126.982,-153.53,14.639615811595288,-432.172,-277.914,-325.3679,-432.172,43.85847242982565,-78.0849,-62.5583,-72.89196,-80.1062,6.6451773500620535
100F4__EPI275790,mdscoring_3.pdb,1657.81,1711.32,1556.5414285714285,1334.99,121.96312536016394,-12.9072,2.61759,-6.505424285714285,-12.9072,5.579317052265021,-116.221,-59.2505,-106.68441428571428,-173.049,36.69668175990977,-106.81,-70.65,-90.02428571428572,-106.81,12.937892483119576,-186.877,-118.447,-168.86757142857144,-231.84,39.59143342044734,-70.6567,-51.1186,-62.18321428571428,-72.3599,7.96091687567636
100F4__EPI275822,mdscoring_3.pdb,1670.34,1760.49,1633.711,1528.69,64.81485828453569,-3.7776,1.969,-1.4908566,-7.12468,2.9807637738064234,-275.803,-159.462,-226.87119999999996,-292.08,49.402982248713144,-120.02,-90.26,-102.92999999999999,-120.02,8.734426140279618,-336.883,-220.837,-282.9366,-337.753,47.02067777336546,-61.0794,-45.3053,-56.06532,-66.985,7.037118310438662
100F4__EPI275862,mdscoring_1.pdb,1739.05,1794.06,1704.5044444444443,1620.87,58.64842817823661,1.29184,2.2271,-2.0613057777777772,-7.03125,3.3843986773269927,-136.531,-57.8498,-111.99227777777777,-137.12,27.28675618893614,-94.96,-72.57,-86.84888888888888,-94.96,6.816557863842363,-205.477,-124.271,-174.3811111111111,-205.477,27.035144037180775,-68.9459,-55.5769,-62.388733333333334,-69.4537,5.467686791047925
100F4__EPI275878,mdscoring_2.pdb,2116.32,2120.74,2049.2239999999997,1940.36,64.6647051592546,2.36654,8.47194,0.9073954255000001,-3.72017,3.57839036088528,-200.066,-112.434,-164.1571,-200.066,26.928836701573285,-125.89,-82.87,-107.148,-125.89,12.653943434536304,-288.311,-172.815,-239.3797,-288.311,32.72625463192103,-88.2445,-60.3812,-75.22240000000001,-88.2445,9.150905492050748
100F4__EPI275974,mdscoring_7.pdb,2743.04,2788.31,2526.028,2221.36,181.94518294133408,-30.7871,-18.5818,-26.215100000000007,-31.5477,4.577028216843083,-190.934,-130.445,-167.18659999999997,-206.1,24.7816512865646,-182.47,-133.42,-157.39600000000002,-182.47,13.584048815512347,-304.43,-228.607,-264.9305,-306.805,28.99270154615545,-113.496,-78.3322,-97.74377000000001,-113.496,9.418170224512238
100F4__EPI275990,mdscoring_3.pdb,3059.12,3072.56,2818.5733333333337,2447.82,215.47437388237134,-39.9872,-28.986,-38.959266666666664,-47.0885,5.892555486798576,-221.617,-177.427,-216.2658888888889,-253.947,28.243663959569957,-200.04,-161.77,-188.28777777777776,-200.04,12.663990068080622,-337.349,-276.132,-322.3411111111111,-369.987,31.621826668633673,-115.732,-90.5183,-106.07514444444445,-117.029,8.661057200929793
100F4__EPI2800361,mdscoring_1.pdb,2072.4,2072.4,1620.2420000000002,1422.67,216.09568013575222,0.299502,6.76789,-0.22589609999999993,-3.13348,2.996693324859937,-236.028,-149.708,-197.9842,-236.028,27.594910057230962,-115.02,-76.87,-92.197,-115.02,12.462673201738589,-304.141,-201.741,-250.35840000000002,-304.141,34.74769280014624,-68.1133,-41.1489,-52.37422,-68.1133,9.447347326078127
100F4__EPI2800377,mdscoring_2.pdb,1994.94,1994.94,1718.657,1528.11,128.0103893396504,-6.01805,0.850824,-3.4095544999999996,-7.32507,2.9684612788152362,-167.056,-79.7521,-116.48156000000002,-167.056,33.20350980604979,-110.69,-80.64,-95.743,-110.69,10.451072300114573,-238.319,-146.943,-185.5188,-238.319,31.810800890403375,-71.263,-58.5474,-69.03706,-84.7442,7.204222400663538
100F4__EPI283783,mdscoring_3.pdb,2172.74,2172.74,2078.039,2003.34,60.296570834869485,-7.99769,-6.60925,-9.496011999999999,-12.0663,1.7436218978436808,-130.885,-57.5623,-113.51403,-130.885,20.620599934372528,-126.48,-97.66,-112.553,-126.48,8.821958777202862,-223.188,-133.031,-193.86829999999998,-223.188,23.063949093528816,-92.3035,-71.1178,-80.35416000000001,-92.3035,7.201515315419543
100F4__EPI283787,mdscoring_3.pdb,2324.23,2324.23,2065.523,1600.03,247.8772737577116,-3.20492,5.50697,2.3244540000000002,-3.84265,3.305886855643362,-344.833,-193.509,-271.3492,-344.833,54.99764007421895,-158.44,-87.92,-122.84700000000001,-158.44,18.162154821985677,-431.102,-266.779,-342.25089999999994,-431.102,57.272714182914164,-86.269,-50.0856,-70.90164,-86.269,11.26779232011903
100F4__EPI284432,mdscoring_3.pdb,1850.62,2049.67,1808.3122222222225,1560.08,147.83179941894926,4.79647,13.7122,7.2477077777777765,2.32011,3.250602099157084,-297.32,-226.084,-265.18077777777773,-315.571,34.87494008875779,-123.77,-89.39,-108.18444444444442,-123.77,11.264359847669006,-366.42,-288.999,-327.57611111111106,-371.032,31.160603457909964,-69.0994,-48.2044,-62.39535555555556,-75.5866,10.34719877637314
100F4__EPI2856448,mdscoring_6.pdb,1923.95,2179.43,1979.5529999999999,1797.35,119.79814662357865,-2.72016,6.38083,0.5059109999999999,-4.06431,4.127250206801537,-194.109,-115.974,-174.1659,-250.57,51.76237152056823,-118.52,-81.74,-102.22000000000001,-118.52,14.074954904210369,-271.089,-182.461,-242.05719999999997,-324.263,52.13839457060412,-76.9801,-55.4456,-67.89127,-82.5527,8.80947602881881
100F4__EPI287236,mdscoring_3.pdb,1758.94,1758.94,1614.8660000000002,1479.59,88.77831469452435,1.3511,1.3511,-3.649629327000001,-13.7151,4.271097216340361,-152.311,-62.3626,-107.58177,-152.311,26.307980402956318,-103.38,-74.04,-90.12899999999999,-103.38,10.654345435861684,-226.575,-123.978,-172.54529999999997,-226.575,29.84405711937378,-74.2639,-52.397,-64.9635,-74.2639,6.838173006488403
100F4__EPI3009059,mdscoring_1.pdb,1688.64,1831.1,1722.65,1612.83,69.56925118981162,6.60964,11.2408,6.371609,1.84831,3.0934950030829027,-281.938,-149.204,-218.86250000000004,-281.938,41.996588864784925,-114.25,-85.11,-99.22,-114.25,8.959311729517328,-346.409,-208.925,-280.68170000000003,-346.409,42.82781199446609,-64.4715,-55.5778,-61.81914999999999,-66.8377,3.490338688834907
100F4__EPI3009174,mdscoring_3.pdb,2120.76,2120.76,1972.7866666666669,1681.14,143.16384093059267,12.3144,12.3144,6.289572222222223,2.69445,3.4125964697015445,-313.471,-145.864,-213.6368888888889,-313.471,51.87235925192829,-128.54,-78.7,-108.8111111111111,-128.54,16.066961788437514,-391.63,-203.945,-286.0097777777778,-391.63,55.63026866683681,-78.1587,-58.0812,-72.37264444444445,-85.1993,8.189310793056874
100F4__EPI310238,mdscoring_4.pdb,2076.56,2168.95,2013.2279999999998,1838.55,123.66852437059318,7.67109,11.1111,4.830708,-1.24633,4.7712481311518475,-213.473,-114.577,-153.874,-213.473,37.3027930321578,-111.37,-83.77,-97.684,-111.37,12.440023311875262,-289.822,-179.74,-225.61499999999995,-289.822,40.83531889186124,-76.3491,-65.1627,-71.7412,-76.5943,5.057051770547737
100F4__EPI314033,mdscoring_8.pdb,2004.33,2064.65,1976.9830000000002,1825.42,68.87051087205448,-6.20666,4.98767,-0.7745479,-6.41986,4.068785328770969,-246.496,-156.193,-212.48420000000004,-272.732,38.21590619042752,-123.89,-90.18,-106.19800000000001,-123.89,10.402053002492668,-314.878,-218.006,-275.40970000000004,-326.434,37.72284368051332,-68.3819,-53.702,-62.92547,-70.6316,4.538001919849261
100F4__EPI3158642,mdscoring_1.pdb,2260.3,2260.3,2013.1466666666665,1804.73,138.74994369368216,-0.165354,6.15526,-1.2015096666666665,-6.17237,3.7695590592439325,-361.211,-148.067,-239.65144444444448,-361.211,55.66379274966605,-143.18,-96.6,-115.2622222222222,-143.18,14.485104226219576,-431.98,-210.226,-305.781,-431.98,58.68294428750147,-70.7685,-55.2687,-66.12945555555555,-72.8877,6.474305699283727
100F4__EPI3178330,mdscoring_3.pdb,2820.38,2820.38,2483.7780000000002,2318.55,166.9806651348859,6.74959,16.146,7.202225000000001,1.95713,4.080374813552331,-413.898,-265.796,-339.02,-413.898,43.823585534630915,-188.31,-113.69,-147.788,-188.31,18.740639619109412,-526.18,-342.475,-426.20769999999993,-526.18,51.09017189908231,-112.282,-76.679,-87.18758,-112.282,9.50343392438287
100F4__EPI318210,mdscoring_1.pdb,2804.43,2804.43,2450.3330000000005,2078.4,221.43982910086928,-17.2754,1.14591,-10.857528,-20.7325,7.007194245081743,-201.308,-175.552,-211.6991,-264.303,24.147480514768226,-167.58,-111.19,-140.152,-167.58,15.520524618853731,-311.346,-273.996,-298.65369999999996,-354.508,25.000637689867037,-110.039,-65.3455,-86.95456,-110.039,12.698383921428738
100F4__EPI321295,mdscoring_6.pdb,2662.45,2662.45,2275.916,2085.01,161.61206378237964,-10.6842,1.94702,-3.7371059000000004,-10.6842,3.3202229153141194,-204.963,-163.284,-201.1804,-244.135,24.528750188752426,-166.26,-114.84,-135.35699999999997,-166.26,14.346017682037525,-319.544,-264.019,-292.56419999999997,-338.401,24.966259132410404,-114.581,-70.5121,-91.38383,-114.581,12.216911014386751
100F4__EPI321328,mdscoring_2.pdb,2775.39,2775.39,2578.51375,2345.23,150.47511203209436,-1.05022,10.8488,2.85134425,-4.06042,5.193360395517057,-320.051,-239.632,-331.237375,-438.189,67.06075146981601,-172.95,-132.11,-153.53125,-172.95,15.484209871903138,-427.936,-320.61,-421.37225,-528.581,68.73099283386331,-107.885,-80.9779,-90.1350625,-107.885,9.92276617422747
100F4__EPI328886,mdscoring_6.pdb,2133.92,2133.92,2022.709,1864.95,79.06299758912377,-2.27118,-0.04547429,-5.6676854290000005,-9.74872,3.1609764158855493,-153.815,-103.278,-148.81929999999997,-188.492,29.120747655427916,-119.63,-85.28,-107.87000000000003,-119.63,11.038508353335914,-240.413,-161.975,-221.25889999999998,-264.763,32.34435633220183,-86.5975,-57.6729,-72.43981000000001,-86.5975,8.360567986745874
100F4__EPI331854,mdscoring_6.pdb,2274.77,2274.77,2126.7079999999996,1937.32,111.43563581228801,-1.60558,1.2272,-3.3127963,-9.95458,3.8286806678772387,-210.008,-165.771,-195.06189999999998,-235.494,23.416056492406142,-120.81,-98.72,-111.48200000000001,-120.81,6.874839472873372,-287.21,-234.565,-264.2187,-307.933,24.093676173773613,-77.2018,-56.6333,-69.1566,-77.2018,6.352650457355053
100F4__EPI335206,mdscoring_2.pdb,2742.85,2752.75,2459.782,2211.1,176.40063837123097,-16.0743,-6.15641,-17.438021,-23.5571,5.850528425931474,-197.817,-144.078,-179.51259999999996,-198.022,19.430633718721353,-158.16,-122.61,-140.14,-158.16,12.335413338118087,-300.337,-214.759,-266.31100000000004,-300.337,27.162940137048654,-102.52,-70.6807,-86.79842000000001,-102.52,8.955721743704787
100F4__EPI340399,mdscoring_7.pdb,2242.27,2283.12,2167.4790000000003,2045.29,79.30726889061862,3.35583,14.0893,6.1516687,-1.65984,5.724343111396879,-286.83,-177.429,-233.37600000000003,-286.83,33.22290482985095,-132.21,-96.26,-114.523,-132.21,9.919370555747093,-365.025,-250.222,-307.3727,-365.025,34.27539734124171,-78.1954,-61.1785,-73.99692,-80.3022,5.285084375821786
100F4__EPI340788,mdscoring_4.pdb,2541.2,2541.2,2267.9629999999997,1975.01,143.74303175767832,-6.45446,-0.362134,-5.766907399999999,-13.4487,3.4886467279162754,-231.072,-131.231,-181.7851,-234.696,36.377428561769825,-151.04,-106.22,-125.79799999999997,-151.04,11.936915477254209,-329.441,-212.567,-265.4585000000001,-329.441,40.17442777093689,-98.3684,-71.1452,-83.67336,-98.3684,7.108081858029235
100F4__EPI340796,mdscoring_3.pdb,2367.08,2439.97,2329.047,2177.07,85.38245591975482,1.1849,6.24461,1.785347801,-3.27959,3.412741736614333,-306.207,-166.659,-237.04269999999997,-306.207,47.52140331132675,-137.5,-112.41,-126.43000000000002,-137.5,6.956082869610502,-383.65,-255.304,-317.84860000000003,-383.65,43.83212920069783,-77.4431,-69.687,-80.80592,-89.8575,5.729166333924841
100F4__EPI341364,mdscoring_4.pdb,2699.28,2815.5,2620.701,2474.46,116.88091493766936,-30.3465,-20.8858,-29.223589999999994,-39.7677,5.6625962030483645,-198.238,-124.304,-160.4359,-198.238,23.566434706307763,-173.39,-129.87,-153.07199999999997,-173.39,15.421122455183912,-301.636,-214.442,-252.19670000000002,-301.636,27.80732602131234,-103.398,-79.7917,-91.76088,-103.499,8.450563279687334
100F4__EPI354429,mdscoring_10.pdb,1940.6,2014.51,1896.6829999999998,1732.22,94.7439771231455,-13.7814,3.97122,-5.72592,-13.7814,5.525961701928251,-163.538,-87.8989,-150.92329,-215.449,43.1652878376557,-113.54,-86.43,-100.03,-113.54,7.596367552982146,-230.592,-152.677,-215.04340000000002,-271.877,39.47938840345823,-67.0534,-56.4282,-64.12002,-72.0917,5.038764645955731
100F4__EPI355443,mdscoring_1.pdb,2695.65,2695.65,2250.583,1878.9,249.09745910876828,-2.26313,10.2572,3.903714,-2.26313,3.8365378596860533,-358.604,-122.04,-254.3761,-358.604,72.32090699936717,-165.2,-90.06,-123.02599999999998,-165.2,20.515972747539365,-449.821,-201.676,-330.43,-449.821,76.33775864901695,-91.2161,-57.5821,-76.0538,-91.2161,9.8909511129
